id,title,lyrics,genres,artist,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
130,Trốn Tìm - dongvui harmony,"Có một cái cây trong một cái vườn
Trên những tán cây nở rộ những đoá hoa
Có hai đứa nhóc đang chơi trốn tìm
Tìm hoài, tìm mãi nên quên lối về
Anh đi tìm thì em trốn, anh đi trốn em không tìm
Lòng em không gợn sóng cuối cùng anh mất công chìm
Nếu mà có cây búa, anh sẽ nện cho bõ công
Vì nhớ nhung đặc quánh giờ nó khô thành bê tông
Chúng ta rồi sẽ có, có những chuyến đi dài
Phải tự học lấy mọi thứ vì trong tình trường làm biếng ghi bài
Câu chuyện của chúng ta bỗng có thêm một miếng bi hài
Vì cách mà em gọi anh không có u và thiếu y dài
Phía xa thành phố, người ta đã bật đèn đường
Hương quen xưa làm anh thấy thật thèm thuồng
Nỗi buồn vàng rực cứ như la' chứa đồng thau
Hệt như là Beckham vậy em chỉ giỏi cứa lòng nhau
Hé cửa sổ ra mà xem
Có một chàng thi sĩ đứng ở ngay nhà em
Viết nhạc tình mát ngọt tựa như cây cà rem
Anh ta sẽ đứng ở nơi đây cả đêm
Có hai cái cây trong một cái vườn (có hai cái cây trong vườn)
Trên những tán cây nở rộ những đoá hoa (có những đoá hoa trên cành)
Có hai đứa nhóc đang chơi trốn tìm (có hai đứa nhóc đang chơi)
Tìm hoài tìm mãi nên quên lối về
Hồi đó anh rụt rè như đám cây mắc cỡ
Gần em làm anh hồi hộp tới mức gây tắc thở
Ta đều không biết có điều gì sau đám mây sắp nở
Trò chơi trốn tìm ngày đó sau này đầy trắc trở
Ta săn bắn những khát vọng và hái lượm những giấc mơ
Ta gieo trồng cây ước mộng thứ mà lấy đi nhiều thì giờ
Ta đào những cái hố mà không biết có ngày bị lọt
Để rất lâu sau này chúng ta cau mày nhận ra không phải tất cả bông hoa thì đều sẽ có những nhụy ngọt
Gọi tên em làm anh mất giọng hoài
Hệt như là một giấc mộng dài
Ta đi tìm cả thế giới nhưng mà lại trốn nhau
Biết vậy thà nghỉ chơi từ lúc mới chớm đau
Người đi tìm cái người đi trốn
Người đi trốn cái người đi tìm
Tình yêu từ những ngày xưa đã ngủ quên dưới tán cây im lìm
Có ba cái cây trong một cái vườn (Có ba cái cây trong vườn)
Trên những tán cây nở rộ những đoá hoa
Có hai đứa nhóc đang chơi trốn tìm (có hai đứa nhóc đang chơi)
Tìm hoài tìm mãi nên quên lối về
Ai đó đã chặt hết cây và cũng chẳng thấy vườn (chẳng thấy cây trong vườn)
Ai đó đã xây một ngôi nhà rất to (chặt hết cây đi rồi)
Chắc em hạnh phúc yên vui với người
Nhà em có chó anh không dám vào
♪
Niềm cô đơn của những người trưởng thành
Là khi muốn trốn nhưng không ai tìm
Nhiều khi ta muốn ta được bé lại
Để khi đi trốn có người đi tìm
Nhiều khi ta muốn ta được bé lại
Để khi đi trốn có người đi tìm","Nhạc trẻ, Nhạc rap",Đen,dongvui harmony,0.658,0.498,0.316,0.000917,0.112,-17.707,0.031,92.986,0.333
58,Trống Cơm,"One, two, three, four
C'mon!
Bông-bông
Bông-bông là bông-bông
Bông-bông
Bông-bông là bông-bông
♪
Bông-bông
Bông-bông là bông-bông
Bông-bông
Bông-bông là bông-bông
Tình bằng có cái trống cơm
Khen ai khéo vỗ
Ố mấy bông mà nên bông
Ố mấy bông mà nên bông
Một bầy tang tình con xít
Một bầy tang tình con xít
Ố mấy lội (lội) lội (lội) lội sông
Ố mấy đi tìm, em nhớ thương ai?
Đôi con mắt ố mấy lim dim (lim dim)
Đôi con mắt ố mấy lim dim (lim dim)
Một bầy tang tình con nhện, ô
Ôi mấy giăng tơ (giăng tơ)
Giăng tơ ô mấy đi tìm, em nhớ thương ai?
Duyên nợ trách cả tang bồng
Duyện nợ trách cả tang bông
♪
Tình bằng có cái trống cơm
Khen ai khéo vỗ
Ố mấy bông mà nên bông
Ố mấy bông mà nên bông
Một bầy tang tình con xít
Một bầy tang tình con xít
Ố mấy lội (lội) lội (lội) lội sông
Ố mấy đi tìm, em nhớ thương ai?
Đôi con mắt ố mấy lim dim (lim dim)
Đôi con mắt ố mấy lim dim (lim dim)
Một bầy tang tình con nhện, ô
Ôi mấy giăng tơ (giăng tơ)
Giăng tơ ô mấy đi tìm, em nhớ thương ai?
Duyên nợ trách cả tang bồng
Duyện nợ trách cả tang bông
♪
(Ố mấy bông mà nên bông)
(Ố mấy bông mà nên bông)
Bông-bông
Bông-bông là bông-bông
Bông-bông
Bông-bông là bông-bông
♪
Bông-bông
Bông-bông là bông-bông
Bông-bông
Bông-bông là bông-bông
Tình bằng có cái trống cơm
Khen ai khéo vỗ
Ố mấy bông mà nên bông
Ố mấy bông mà nên bông
Một bầy tang tình con xít
Một bầy tang tình con xít
Ố mấy lội (lội) lội (lội) lội sông
Ố mấy đi tìm, em nhớ thương ai?
Đôi con mắt ố mấy lim dim (lim dim)
Đôi con mắt ố mấy lim dim (lim dim)
Chứ một bầy tang tình con nhện, ô...
Ôi mấy giăng tơ (giăng tơ)
Giăng tơ ô mấy đi tìm, em nhớ thương ai?
Duyên nợ trách cả tang bồng
Duyện nợ trách cả tang bông
Tình bằng có cái trống cơm
Khen ai khéo vỗ
Ố mấy bông mà nên bông
Ố mấy bông mà nên bông
Ố mấy bông mà nên bông
(Ố mấy bông mà nên bông)
Ố mấy bông mà nên bông
Ố mấy bông mà nên bông
Bông-bông
Bông-bông là bông-bông
Bông-bông
Bông-bông là bông-bông
Bông bông",Nhạc thiếu nhi,Xuân Mai,Tuổi Mộng Mơ,0.132,0.839,0.966,0.000777,0.227,-3.932,0.0573,132.056,0.785
160,từ thích thích thành thương thương,,"Nhạc trẻ, Nhạc Acoustic, Nhạc Pop","AMEE, Hoàng Dũng",dreAMEE (acoustic),0.755,0.637,0.31,3.22e-06,0.0925,-11.232,0.0362,104.07,0.374
59,Tuổi Mộng Mơ,Chưa có lời bài hát,Nhạc thiếu nhi,Xuân Mai,Tuổi Mộng Mơ,0.119,0.769,0.795,0.0,0.0461,-3.669,0.0362,128.036,0.843
36,Ưng Quá Chừng,"Sao hôm nay, lại cứ ngẩn ngơ thế này?
Sao mà bây giờ đây, vũ trụ em chỉ thấy anh thôi đấy
Bắt đền đi, trả lại tâm trí đây
Meo meo meo meo, trả lại tâm trí tôi đây
Cứ như mèo con tắm nắng trong khu vườn nhà
Rất trong lành, có ong, lòng em có anh
Mới chỉ được gặp anh mỗi lúc ban chiều là
Ưng quá chừng, lòng em cứ tưng tứng-tưng-tưng
Tone up
♪
Tone up
♪
Tone up
Và cứ như mèo con tắm nắng trong khu vườn nhà
Rất trong lành, có ong, lòng em có anh
Mới chỉ được gặp anh mỗi lúc ban chiều là
Ưng quá chừng, lòng em cứ tưng tứng-tưng-tưng
Tone up","Nhạc trẻ, Nhạc Pop",AMEE,,0.629,0.907,0.609,0.0574,0.133,-7.045,0.0724,123.004,0.756
60,Ước Mơ Tương Lai,Chưa có lời bài hát,Nhạc thiếu nhi,"Xuân Mai, Rich Anh Tuấn",Tuổi Mộng Mơ,0.2,0.733,0.992,0.0,0.283,-2.579,0.0907,139.956,0.894
46,Va Vào Giai Điệu Này,"Hoh-hoh-hoh-hoh-hoh
Nói với em
Hoh-hoh-hoh-hoh-hoh
Oh baby girl, yeah yeah (baby girl)
Gimme your love, đó là phần quà
Làm anh chìm sâu trước khi anh nhận ra
Cháu của anh sẽ gọi em bằng bà
Bởi vì anh muốn nắm tay nhau, va vào giai điệu này
Để cho em một ngày chẳng còn thấy giọt buồn chậm lăn ở hai mi (chẳng còn thấy, chẳng còn thấy nó)
Nắm tay nhau và va vào giai điệu này
Bởi vì là there ain't nobody like me
Tay đan trong tay, ta chung đôi đi vào club
Baby tin anh ta không xếp ở hàng chờ
Anh khoe baby anh như playboi Camau
Baby nháy mắt, quay đi, làm ngơ
Vậy tình là gì làm mình viết ra thơ
Anh đã quá quen với kiếp đợi chờ
Ta đang hôn nhau trong club đèn mờ
Yeah, yeah, yeah
Funny man with a funny girl
Siêu sao and lovebirds
Em là Chanel, Versache, Bape
Gặp drama, em skrt skrt
Nhiệt độ tăng nhanh khiến anh chóng mặt
Em làm thời gian như đóng băng
Bởi vì anh biết trong tim em là ice, ice, ice, ice
DCOD life (yeah)
Chân em mang Nike low
You gotta pick a side, yeah
Eenie miney moe
Mình cùng ngồi ngắm trăng tàn
Ở Sài Gòn hai giờ đêm
Henni làm mắt ai mờ thêm
Yeah sau đêm nay xem là ai ở bên
Woke up ở cầu Sài Gòn
Với những mẩu chuyện dài thòng
Just let me ease your mind
Em chính là điều thần kì
Ghé đến và rồi thầm thì
Cần gì khi đã có nhau
Nói với anh (bằng lời nhạc ngọt ngào)
Nói với anh (bằng kỉ niệm mùa hè)
Anh xao xuyến hát nơi nồng nàn hoa sữa rơi
Nghĩ đến em (chẳng thể ngừng việc)
Nghĩ đến em
Còn cần gì khi đã có nhau
Thanh âm vang bên tai đôi khi ngây ngất như mùi hương trên vai
Đam mê của anh là hái ra tiền
Đặt một nụ cười lên môi em đêm nay
Yeah, anh không hay ghen
Và niềm vui của anh là được hôn tay em
Và ngay sau đêm nay là anh đã muốn
Nắm tay nhau và va vào giai điệu này
Cần gì khi đã có nhau
Nắm tay nhau và va vào giai điệu này
Cần gì khi đã có nhau","Nhạc trẻ, Nhạc rap",RPT MCK,99%,0.453,0.661,0.353,3.39e-06,0.149,-10.562,0.0425,116.014,0.231
146,Vàm Cỏ Đông,"Ở tận sông Hồng, em có biết
Quê hương anh cũng có dòng sông
Anh mãi gọi với lòng tha thiết
Vàm Cỏ Đông, ơi Vàm Cỏ Đông
Ơi, ơi Vàm Cỏ Đông, ơi hỡi dòng sông
Nước xanh biên biếc chẳng đổi thay dòng
Đuổi Pháp đi rồi nay đuổi Mĩ xâm lăng
Giặc đi đời giặc, sông càng xanh trong
Giặc đi đời giặc, sông càng xanh trong
Vàm Cỏ Đông đây, Vàm Cỏ đông đây
Ta quyết giữ từng chiếc xuồng tấm lưới cây dầm
Từng con người làm nên lịch sử
Và dòng sông trong mát quanh năm
Vàm Cỏ Đông đây, Vàm Cỏ Đông đây
Ta quyết giữ từng mái nhà nép dưới rặng dừa
Từng thửa ruộng ngời đen màu mỡ
Từng mối tình hò hẹn sớm trưa
♪
Ở tận sông Hồng, em có biết
Quê hương anh cũng có dòng sông
Anh mãi gọi với lòng tha thiết
Vàm Cỏ Đông, ơi Vàm Cỏ Đông
Ơi, ơi Vàm Cỏ Đông, ơi hỡi dòng sông
Có anh du kích dũng cảm kiên cường
Lẫn ánh trăng mờ băng lửa đạn qua sông
Diệt tan tàu giặc giữ gìn quê hương
Diệt tan tàu giặc giữ gìn quê hương
Vàm Cỏ Đông đây, Vàm Cỏ đông đây
Ta quyết giữ từng chiếc xuồng tấm lưới cây dầm
Từng con người làm nên lịch sử
Và dòng sông trong mát quanh năm
Vàm Cỏ Đông đây, Vàm Cỏ Đông đây
Ta quyết giữ từng mái nhà nép dưới rặng dừa
Từng thửa ruộng ngời đen màu mỡ
Từng mối tình hò hẹn sớm trưa
Ở tận sông Hồng, em có biết
Quê hương anh cũng có dòng sông
Anh mãi gọi với lòng tha thiết
Vàm Cỏ Đông, ơi Vàm Cỏ Đông
Vàm Cỏ Đông, ơi Vàm Cỏ Đông","Nhạc cách mạng, Nhạc quê hương",Cẩm Ly,Cô gái mở đường,0.438,0.432,0.489,0.000425,0.291,-10.153,0.0361,114.854,0.387
198,Vẫn Mong Người Về,,Nhạc trữ tình,Dương Ngọc Thái,Hờn Trách Con Đò,0.452,0.569,0.531,0.0,0.0749,-6.285,0.0255,90.12,0.443
61,Vào Hạ,Chưa có lời bài hát,Nhạc thiếu nhi,"Xuân Mai, Rich Anh Tuấn",Tuổi Mộng Mơ,0.299,0.743,0.859,4.46e-05,0.0844,-4.335,0.0365,111.954,0.715
72,Về Lại Sông Trà,Chưa có lời bài hát,Nhạc quê hương,Trung Đức,Về Thăm Quê Mệ,0.476,0.224,0.298,0.0,0.183,-14.58,0.0465,82.888,0.0995
73,Về Thăm Mẹ,Chưa có lời bài hát,Nhạc quê hương,Trung Đức,Về Thăm Quê Mệ,0.295,0.426,0.52,0.00255,0.292,-10.177,0.0294,138.171,0.405
173,Xa Rồi Mùa Đông,,Nhạc trữ tình,Lệ Quyên,Tình Khúc Yêu Thương,0.855,0.374,0.403,2.47e-06,0.0585,-5.605,0.0351,124.3,0.198
162,xuân hạ thu đông rồi lại xuân,,"Nhạc trẻ, Nhạc Acoustic, Nhạc Pop","AMEE, TDK",dreAMEE (acoustic),0.861,0.414,0.151,3.68e-06,0.13,-12.778,0.0338,69.769,0.318
88,yêu thì yêu không yêu thì yêu,"Khi gặp anh
Là thời gian bỗng dưng lặng im
Nghe nhịp tim
Khẽ rung lên từng hồi em bối rối
Ôi giồi ôi!
Hình như em lỡ rơi vào đây
Vào tình yêu, tình yêu với anh này
Baby, tell me
Do you really like me?
Baby, tell me
Do you really need me?
Thế gian kia có bảy tỉ người
Mà trái tim em chỉ cần nụ cười anh
Baby, baby, muốn sao đây, muốn sao đây?
Baby, baby, muốn sao đây?
Yêu không yêu hãy nói một lời
Tính sao đây, tính sao đây?
Baby, baby, tính sao đây?
Yêu thì yêu không yêu thì...
Yêu
Yêu
Yêu
Yêu thì yêu không yêu thì...
Yêu
Yêu
Yêu
Yêu thì yêu không yêu thì yêu
Yêu thì yêu không yêu thì yêu
Yêu thì yêu không yêu thì yêu
This is A-M-E-E, baby, do you wanna play with me?
Anh ơi, anh đi loanh quanh chẳng cẩn thận tẹo nào mà rơi vào tim em đây
Em thì hay viết
Bản tình ca da diết
Mà sao hợp âm thì ít mà em lại thấy hợp anh thì nhiều?
Người ta thường nói ""Gần mực thì đen, gần đèn thì sáng""
Mà sao gần anh đầu em cuồng quay chẳng biết là đêm hay ngày
Chắc là em say, say từ giây ban đầu
Em đâu biết uống nên do anh hết
Anh chịu trách nhiệm đi
Baby, tell me
Do you really like me?
Baby, tell me
Do you really need me?
Thế gian kia có bảy tỉ người
Mà trái tim em chỉ cần nụ cười anh
Baby, baby, muốn sao đây, muốn sao đây?
Baby, baby, muốn sao đây?
Yêu không yêu hãy nói một lời
Tính sao đây, tính sao đây?
Baby, baby, tính sao đây?
Yêu thì yêu không yêu thì...
Yêu
Yêu
Yêu
Yêu thì yêu không yêu thì...
Yêu
Yêu
Yêu
Yêu thì yêu không yêu thì yêu
Baby, baby, baby, baby, baby, baby, chỉ yêu em, chỉ yêu em
Baby, baby, chỉ yêu em
Yêu em thôi chắc quá đủ rồi
Cứ tin em, cứ tin em
Baby, baby, cứ tin em
Yêu thì yêu không yêu thì...
Yêu
Yêu
Yêu
Yêu thì yêu không yêu thì...
Yêu
Yêu
Yêu
Yêu thì yêu không yêu thì yêu
Yêu thì yêu không yêu thì yêu","Nhạc Acoustic, Nhạc trẻ",AMEE,dreAMEE (acoustic),0.439,0.928,0.482,1.13e-06,0.0422,-5.499,0.195,139.96,0.667
174,Yêu Thương Mong Manh,,Nhạc trữ tình,Lệ Quyên,Tình Khúc Yêu Thương,0.879,0.402,0.433,0.0,0.104,-4.192,0.0342,129.24,0.141
215,MAKING MY WAY,"(M-TP)
Moon looking bright tonight
High in the sky like trying to keep you alive
Alright, just stay away from me, let me down easily
You're too late, you're too late
Don't you pray? Don't you pray?
Seeking for my embrace, waiting my touch, begging me to stay
Every night and day, calling my name, shout it 'til you break
You took my heart, held it and ripped it apart
Made me your prisoner, got me going right under
Feeling that you feign, fooling me again
No need to explain, taking my own lane
God's helping me out, get over my doubt
Thought I can't live without, forget you right now
Ah-ah-ah-ah-ah-ah-ah, ah-ah-ah-ah
(Making my way, making my way)
Ah-ah-ah-ah-ah-ah-ah, ah-ah-ah-ah
(Making my way, making my way)
Ah-ah-ah-ah-ah-ah-ah, ah-ah-ah-ah
(Making my way, making my way)
Ah-ah-ah-ah
(Making my way, making my way)
Ah-ah-ah-ah
(Making my way, making my way)
I wanna know the cure for all that time you make me endure
All the words you say ought to keep your prey well and behaved
I reckon it's time, betting my luck on dimes
Taking new leap in, getting far away from your cheating
Seeking for my embrace, waiting my touch, begging me to stay
Every night and day, calling my name, shout it 'til you break
You took my heart, held it and ripped it apart
Made me your prisoner, got me going right under
Feeling that you feign, fooling me again
No need to explain, taking my own lane
God's helping me out, get over my doubt
Thought I can't live without, forget you right now
Ah-ah-ah-ah-ah-ah-ah, ah-ah-ah-ah
(Making my way, making my way)
Ah-ah-ah-ah-ah-ah-ah, ah-ah-ah-ah
(Making my way, making my way)
Ah-ah-ah-ah-ah-ah-ah, ah-ah-ah-ah
(Making my way, making my way)
Ah-ah-ah-ah
(Making my way, making my way)
Ah-ah-ah-ah
(Feeling that you feign, fooling me again)
(No need to explain, taking my own lane)
(God's helping me out, get over my doubt)
(Thought I can't live without, forget you right now)
Ah-ah-ah-ah-ah-ah-ah, ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah, ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah, ah-ah-ah-ah
Ah-ah-ah-ah
Telling me, ""I'll kill for you""
Like a truth, with no proof
Never knew was a doll
Now the thing you pulled never make me yield
Pin you down like a golden view
Right uphill, make you dwell
What I feel? Wish you well
Living right in the kingdom I built anew
Telling me, ""I'll kill for you""
Like a truth, with no proof
Never knew was a doll
Now the thing you pulled never make me yield
Pin you down like a golden view
Right uphill, make you dwell
What I feel? Wish you well
Living right in the kingdom I built anew
Draining tears and wallow in guilt","Nhạc trẻ, Nhạc Pop",Sơn Tùng M-TP,,0.51,0.612,0.712,0.664,0.0834,-7.141,0.234,199.975,0.235
216,Áo Em Chưa Mặc Một Lần,"Tôi với nàng hai đứa nguyện yêu nhau
Tha thiết từ đây cho đến ngày bạc đầu
Để giao ước tôi trao nàng nhẫn cưới
Em cũng tặng tôi khăn hồng thêu cành hoa mai
Tôi vốn nghèo, em cũng chẳng cao sang
Tay trắng cùng nhau hai đứa dệt mộng vàng
Ngày hôn lễ em không đòi châu báu
Chỉ ước một đôi áo thêu để nhớ duyên đầu
Ngờ đâu dây đứt lìa đàn
Nụ hoa chưa thắm vội tàn
Chưa vui đã sầu chia phôi
Vội đi, bỏ đôi áo mới
Ai mặc bây giờ em ơi?
Tôi thẫn thờ nghe tiếng hàng thông reo
Thương quá là thương khi nắng ngả về chiều
Nhìn đôi áo tôi thương về dĩ vãng
Như vẫn còn trông thấy em mặc lễ tơ hồng
♪
Ngờ đâu dây đứt lìa đàn
Nụ hoa chưa thắm vội tàn
Chưa vui đã sầu chia phôi
Vội đi bỏ đôi áo mới
Ai mặc bây giờ em ơi?
Tôi thẫn thờ nghe tiếng hàng thông reo
Thương quá là thương khi nắng ngả về chiều
Nhìn đôi áo tôi thương về dĩ vãng
Như vẫn còn trông thấy em mặc lễ tơ hồng
Nhìn đôi áo tôi thương về dĩ vãng
Như vẫn còn trông thấy em mặc lễ tơ hồng",Nhạc trữ tình,Đan Nguyên,,0.611,0.522,0.525,0.000375,0.124,-6.441,0.0239,99.988,0.268
217,Tình nhạt phai,,Nhạc trữ tình,Đan Nguyên,,0.737,0.502,0.385,0.000274,0.464,-15.031,0.0426,131.893,0.344
